"","yr","mo","dy","hr","dck","id","lat","lon","w","d"
"3811866",2021,9,22,9,992,"AMOUK05",53.7,359.7,NA,NA
"3812433",2021,9,22,9,992,"WCE5063",41.5,288.6,3.1,140
"3812651",2021,9,22,9,992,"WGAE",36.2,357.7,NA,NA
"3812963",2021,9,22,9,992,"WDA7827",28.5,183.3,1,160
"3813266",2021,9,22,9,992,"KAOU",17.8,250.5,2.6,80
"3813269",2021,9,22,9,992,"KAOU",17.7,250.6,3.1,60
"3818980",2021,9,22,10,992,"WDG7520",76.4,218.8,13.4,270
"3818982",2021,9,22,10,992,"WDG7520",76.4,219,11.8,270
"38193351",2021,9,22,10,992,"AMOUK05",53.7,359.7,NA,NA
"3819902",2021,9,22,10,992,"WCE5063",41.5,288.6,4.6,140
"3820113",2021,9,22,10,992,"WGAE",36.3,358,NA,NA
"3820407",2021,9,22,10,992,"WDA7827",28.6,183.2,2.1,120
"3820707",2021,9,22,10,992,"KAOU",17.6,250.6,2.6,70
"3820714",2021,9,22,10,992,"KAOU",17.5,250.7,2.6,60
"3826412",2021,9,22,11,992,"WDG7520",76.4,218.6,12.3,280
"3826414",2021,9,22,11,992,"WDG7520",76.4,218.7,12.9,270
"3826766",2021,9,22,11,992,"AMOUK05",53.7,359.7,NA,NA
"3827329",2021,9,22,11,992,"WCE5063",41.5,288.6,5.7,140
"3827551",2021,9,22,11,992,"WGAE",36.3,358.3,NA,NA
"3827846",2021,9,22,11,992,"WDA7827",28.6,183.2,1,120
"3828142",2021,9,22,11,992,"KAOU",17.4,250.7,1.5,50
"3828144",2021,9,22,11,992,"KAOU",17.4,250.8,2.1,40
"38337641",2021,9,22,12,992,"WDG7520",76.4,218.3,11.3,270
"3833766",2021,9,22,12,992,"WDG7520",76.4,218.5,10.3,270
"3834698",2021,9,22,12,992,"WCE5063",41.5,288.6,5.7,140
"3834920",2021,9,22,12,992,"WGAE",36.3,358.7,NA,NA
"38352711",2021,9,22,12,992,"WDA7827",28.6,183.2,2.1,110
"38356011",2021,9,22,12,992,"KAOU",17.3,250.8,2.6,40
"3839244",2021,9,22,13,992,"WDG7520",76.5,218.2,10.8,260
"38401031",2021,9,22,13,992,"WGAE",36.4,359,NA,NA
"3840366",2021,9,22,13,992,"WDA7827",28.6,183.2,1.5,120
"3840651",2021,9,22,13,992,"KAOU",17,250.9,2.6,30
"38461531",2021,9,22,14,992,"WDG7520",76.5,217.9,8.7,280
"3846510",2021,9,22,14,992,"AMOUK05",53.7,359.7,NA,NA
"3847061",2021,9,22,14,992,"WCE5063",41.5,288.6,5.7,140
"38472661",2021,9,22,14,992,"WGAE",36.5,359.4,NA,NA
"3847569",2021,9,22,14,992,"WDA7827",28.6,183.2,1.5,160
"38478731",2021,9,22,14,992,"KAOU",16.9,251,3.1,40
"3847875",2021,9,22,14,992,"KAOU",16.8,251,4.1,350
"3853545",2021,9,22,15,992,"WDG7520",76.4,217.8,7.7,270
"38539031",2021,9,22,15,992,"AMOUK05",53.7,359.7,NA,NA
"3854474",2021,9,22,15,992,"WCE5063",41.5,288.6,7.2,140
"38546881",2021,9,22,15,992,"WGAE",36.6,359.7,NA,NA
"3855004",2021,9,22,15,992,"WDA7827",28.6,183.2,0,170
"3855332",2021,9,22,15,992,"KAOU",16.8,251.1,3.6,30
"38553341",2021,9,22,15,992,"KAOU",16.7,251.1,3.6,10
"38610341",2021,9,22,16,992,"WDG7520",76.5,218,7.7,250
"3861036",2021,9,22,16,992,"WDG7520",76.4,217.8,7.2,260
"3861384",2021,9,22,16,992,"AMOUK05",53.7,359.7,NA,NA
"38619322",2021,9,22,16,992,"WCE5063",41.5,288.6,5.7,150
"38621301",2021,9,22,16,992,"WGAE",36.6,0,18,30
"3862439",2021,9,22,16,992,"WDA7827",28.6,183.3,0,70
"3862743",2021,9,22,16,992,"KAOU",16.6,251.2,4.1,350
"3862744",2021,9,22,16,992,"KAOU",16.5,251.2,5.1,30
"38684231",2021,9,22,17,992,"WDG7520",76.5,217.7,5.1,270
"3868425",2021,9,22,17,992,"WDG7520",76.5,217.9,4.6,270
"3868784",2021,9,22,17,992,"AMOUK05",53.7,359.7,NA,NA
"38693421",2021,9,22,17,992,"WCE5063",41.5,288.6,6.2,150
"3869542",2021,9,22,17,992,"WGAE",36.7,0.3,12.9,30
"38698641",2021,9,22,17,992,"WDA7827",28.6,183.3,1.5,20
"3870164",2021,9,22,17,992,"KAOU",16.4,251.3,2.6,340
"38701703",2021,9,22,17,992,"KAOU",16.3,251.3,5.1,350
"38758261",2021,9,22,18,992,"WDG7520",76.5,217.5,6.7,260
"3875828",2021,9,22,18,992,"WDG7520",76.5,217.6,6.7,260
"3876196",2021,9,22,18,992,"AMOUK05",53.7,359.7,NA,NA
"3876800",2021,9,22,18,992,"WCE5063",41.5,288.6,7.2,160
"3877007",2021,9,22,18,992,"WGAE",36.8,0.6,13.9,50
"3877388",2021,9,22,18,992,"WDA7827",28.6,183.3,0.5,20
"38777281",2021,9,22,18,992,"KAOU",16.3,251.4,5.1,40
"3877730",2021,9,22,18,992,"KAOU",16.2,251.4,4.1,40
"38834921",2021,9,22,19,992,"WDG7520",76.5,217.2,6.7,250
"3883494",2021,9,22,19,992,"WDG7520",76.5,217.4,7.2,250
"3883850",2021,9,22,19,992,"AMOUK05",53.7,359.7,NA,NA
"38844192",2021,9,22,19,992,"WCE5063",41.5,288.6,5.1,160
"3884937",2021,9,22,19,992,"WDA7827",28.6,183.3,1.5,80
"3885262",2021,9,22,19,992,"KAOU",16.1,251.5,5.7,30
"3885264",2021,9,22,19,992,"KAOU",16,251.5,5.7,40
"38909232",2021,9,22,20,992,"WDG7520",76.6,216.9,7.2,260
"38909254",2021,9,22,20,992,"WDG7520",76.5,217.1,7.7,270
"38912761",2021,9,22,20,992,"AMOUK05",53.7,359.8,NA,NA
"38918371",2021,9,22,20,992,"WCE5063",41.5,288.6,5.1,150
"3892024",2021,9,22,20,992,"WGAE",36.9,1.4,NA,NA
"38923601",2021,9,22,20,992,"WDA7827",28.6,183.3,2.1,110
"3892674",2021,9,22,20,992,"KAOU",15.9,251.5,5.1,30
"3892675",2021,9,22,20,992,"KAOU",15.8,251.6,5.1,30
"3898345",2021,9,22,21,992,"WDG7520",76.6,216.7,8.2,280
"3898347",2021,9,22,21,992,"WDG7520",76.6,216.8,7.7,260
"3898699",2021,9,22,21,992,"AMOUK05",53.6,0.1,NA,NA
"3899262",2021,9,22,21,992,"WCE5063",41.5,288.6,6.7,160
"3899448",2021,9,22,21,992,"WGAE",37,1.7,NA,NA
"38998081",2021,9,22,21,992,"WDA7827",28.6,183.3,2.1,130
"3900129",2021,9,22,21,992,"KAOU",15.8,251.6,4.1,10
"3900131",2021,9,22,21,992,"KAOU",15.7,251.7,4.6,360
"39057971",2021,9,22,22,992,"WDG7520",76.5,216.7,11.8,280
"3906181",2021,9,22,22,992,"AMOUK05",53.4,0.6,NA,NA
"3906722",2021,9,22,22,992,"WCE5063",41.5,288.6,7.7,160
"3906914",2021,9,22,22,992,"WGAE",37,2.1,NA,NA
"3907268",2021,9,22,22,992,"WDA7827",28.6,183.3,2.6,100
"3907568",2021,9,22,22,992,"KAOU",15.6,251.7,4.6,30
"3907570",2021,9,22,22,992,"KAOU",15.5,251.8,4.6,30
"39132042",2021,9,22,23,992,"WDG7520",76.5,216.7,9.8,290
"3913206",2021,9,22,23,992,"WDG7520",76.4,216.7,11.8,280
"3913597",2021,9,22,23,992,"AMOUK05",53.3,1.1,NA,NA
"3914119",2021,9,22,23,992,"WCE5063",41.5,288.6,7.2,170
"3914299",2021,9,22,23,992,"WGAE",37.1,2.5,NA,NA
"3914643",2021,9,22,23,992,"WDA7827",28.6,183.3,2.6,120
"3914963",2021,9,22,23,992,"KAOU",15.4,251.8,5.1,361
"3914965",2021,9,22,23,992,"KAOU",15.3,251.9,5.7,340
"39206371",2021,9,23,0,992,"WDG7520",76.4,216.7,10.3,280
"3921045",2021,9,23,0,992,"AMOUK05",53.1,1.5,NA,NA
"3921613",2021,9,23,0,992,"WCE5063",41.5,288.6,5.7,160
"3921813",2021,9,23,0,992,"WGAE",37.1,2.8,NA,NA
"3921943",2021,9,23,0,992,"SJA4RSK",34.3,284,NA,NA
"3922246",2021,9,23,0,992,"WDA7827",28.6,183.3,2.1,100
"3922608",2021,9,23,0,992,"KAOU",15.3,251.9,4.1,360
"3922611",2021,9,23,0,992,"KAOU",15.2,251.9,5.7,340
"3928378",2021,9,23,1,992,"WDG7520",76.3,216.7,11.8,280
"3928380",2021,9,23,1,992,"WDG7520",76.3,216.8,4.6,270
"39287851",2021,9,23,1,992,"AMOUK05",52.9,1.9,NA,NA
"3929300",2021,9,23,1,992,"WCE5063",41.5,288.6,4.6,170
"39294681",2021,9,23,1,992,"WGAE",37.2,3.2,NA,NA
"3929569",2021,9,23,1,992,"SJA4RSK",34.2,283.9,NA,NA
"39298301",2021,9,23,1,992,"WDA7827",28.6,183.3,2.1,90
"3930149",2021,9,23,1,992,"KAOU",15.1,252,5.7,340
"3930151",2021,9,23,1,992,"KAOU",15,252,5.1,330
"3935816",2021,9,23,2,992,"WDG7520",76.3,217,4.6,270
"3935818",2021,9,23,2,992,"WDG7520",76.3,217.1,7.2,280
"3936212",2021,9,23,2,992,"AMOUK05",52.7,2.3,NA,NA
"3936736",2021,9,23,2,992,"WCE5063",41.5,288.6,4.1,180
"3936899",2021,9,23,2,992,"WGAE",37.3,3.5,NA,NA
"3937003",2021,9,23,2,992,"SJA4RSK",34.1,283.8,NA,NA
"39372551",2021,9,23,2,992,"WDA7827",28.6,183.3,2.6,90
"3937566",2021,9,23,2,992,"KAOU",15,252,2.6,50
"3943270",2021,9,23,3,992,"WDG7520",76.3,217.3,5.7,260
"3943272",2021,9,23,3,992,"WDG7520",76.3,217.4,5.1,270
"39436731",2021,9,23,3,992,"AMOUK05",52.5,2.7,NA,NA
"3944193",2021,9,23,3,992,"WCE5063",41.5,288.6,5.7,160
"3944373",2021,9,23,3,992,"WGAE",37.3,3.9,NA,NA
"39444961",2021,9,23,3,992,"SJA4RSK",34,283.6,NA,NA
"3944762",2021,9,23,3,992,"WDA7827",28.6,183.3,3.1,70
"3945094",2021,9,23,3,992,"KAOU",15,252,3.1,30
"39450961",2021,9,23,3,992,"KAOU",15,252.1,4.1,40
"3950782",2021,9,23,4,992,"WDG7520",76.3,217.6,4.6,260
"3950784",2021,9,23,4,992,"WDG7520",76.3,217.7,12.9,270
"3951186",2021,9,23,4,992,"AMOUK05",52.3,3.1,NA,NA
"39516991",2021,9,23,4,992,"WCE5063",41.5,288.6,5.1,160
"3951868",2021,9,23,4,992,"WGAE",37.3,4.3,15.4,100
"39519901",2021,9,23,4,992,"SJA4RSK",33.9,283.4,NA,NA
"3951996",2021,9,23,4,992,"SJA4RSK",33.8,283.4,NA,NA
"39522421",2021,9,23,4,992,"WDA7827",28.6,183.3,2.6,80
"3952582",2021,9,23,4,992,"KAOU",14.9,252.1,3.6,30
"39525841",2021,9,23,4,992,"KAOU",14.8,252.1,6.7,340
"3958272",2021,9,23,5,992,"WDG7520",76.3,217.8,4.6,270
"3958274",2021,9,23,5,992,"WDG7520",76.3,218,8.7,260
"3958676",2021,9,23,5,992,"AMOUK05",52.1,3.6,NA,NA
"39591811",2021,9,23,5,992,"WCE5063",41.5,288.6,5.7,160
"3959346",2021,9,23,5,992,"WGAE",37.3,4.7,12.9,110
"3959463",2021,9,23,5,992,"SJA4RSK",33.8,283.3,NA,NA
"3959707",2021,9,23,5,992,"WDA7827",28.6,183.3,2.1,90
"39600271",2021,9,23,5,992,"KAOU",14.7,252.2,5.1,30
"3965684",2021,9,23,6,992,"WDG7520",76.3,218.1,5.1,260
"3965686",2021,9,23,6,992,"WDG7520",76.3,218.2,4.6,270
"3966117",2021,9,23,6,992,"AMOUK05",52,4.1,NA,NA
"39666611",2021,9,23,6,992,"WCE5063",41.5,288.6,6.7,150
"3966853",2021,9,23,6,992,"WGAE",37.3,5.1,12.3,110
"39670301",2021,9,23,6,992,"SJA4RSK",33.6,283.1,NA,NA
"39672891",2021,9,23,6,992,"WDA7827",28.6,183.3,2.1,80
"3967652",2021,9,23,6,992,"KAOU",14.6,252.3,5.7,20
"3967654",2021,9,23,6,992,"KAOU",14.5,252.3,4.6,10
"39733921",2021,9,23,7,992,"WDG7520",76.3,218.4,4.1,270
