"uid","yr","mo","dy","hr","lon","lat","dck","sid","pt","id","sst","at","w","d","slp","n","date.flag","date","local","samp.flag","id.class","date.var","vs","ds","vsi","dsi","lon2","join.id","primary.id","id.tidy"
"70491","01ZUNL",1878,5,31,8,62.5,-22.5,192,1,0,"01205735",23.5,24,9.3,113,NA,3,0,1878-05-31 08:00:00,1878-05-31 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,62.5,"01205734","01205734",NA
"70523","01ZUVN",1878,6,1,8,59.5,-23.5,192,1,0,"01205735",24,24.5,9.3,90,NA,4,0,1878-06-01 08:00:00,1878-06-01 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,59.5,"01205734","01205734",NA
"70553","01ZV2T",1878,6,2,8,57.5,-24.5,192,1,0,"01205735",24,25.3,6.7,90,NA,4,0,1878-06-02 08:00:00,1878-06-02 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,57.5,"01205734","01205734",NA
"70578","01ZV9Y",1878,6,3,8,56.5,-24.5,192,1,0,"01205735",23,23,2.6,158,NA,8,0,1878-06-03 08:00:00,1878-06-03 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,56.5,"01205734","01205734",NA
"70604","01ZVH1",1878,6,4,8,54.5,-25.5,192,1,0,"01205735",23.5,22.5,2.6,113,NA,8,0,1878-06-04 08:00:00,1878-06-04 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,54.5,"01205734","01205734",NA
"70636","01ZVNR",1878,6,5,9,51.5,-25.5,192,1,0,"01205735",24.5,23,2.6,113,NA,NA,0,1878-06-05 09:00:00,1878-06-05 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,51.5,"01205734","01205734",NA
"70664","01ZVUH",1878,6,6,9,49.5,-25.5,192,1,0,"01205735",23.7,21.5,4.6,158,NA,5,0,1878-06-06 09:00:00,1878-06-06 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,49.5,"01205734","01205734",NA
"70691","01ZW0Q",1878,6,7,9,48.5,-26.5,192,1,0,"01205735",24.3,23.5,2.6,68,NA,4,0,1878-06-07 09:00:00,1878-06-07 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,48.5,"01205734","01205734",NA
"70717","01ZW74",1878,6,8,9,46.5,-27.5,192,1,0,"01205735",22,24.2,4.6,45,NA,5,0,1878-06-08 09:00:00,1878-06-08 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,46.5,"01205734","01205734",NA
"70741","01ZWE0",1878,6,9,9,44.5,-27.5,192,1,0,"01205735",21,20,12.3,180,NA,6,0,1878-06-09 09:00:00,1878-06-09 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,44.5,"01205734","01205734",NA
"70765","01ZWL7",1878,6,10,9,42.5,-28.5,192,1,0,"01205735",20,20,4.6,68,NA,8,0,1878-06-10 09:00:00,1878-06-10 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,42.5,"01205734","01205734",NA
"70785","01ZWSA",1878,6,11,9,39.5,-29.5,192,1,0,"01205735",22,22,9.3,68,NA,NA,0,1878-06-11 09:00:00,1878-06-11 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,39.5,"01205734","01205734",NA
"70806","01ZWZA",1878,6,12,10,37.5,-29.5,192,1,0,"01205735",21.8,21,4.6,360,NA,6,0,1878-06-12 10:00:00,1878-06-12 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,37.5,"01205734","01205734",NA
"70827","01ZX6B",1878,6,13,10,37.5,-30.5,192,1,0,"01205735",22,21,4.6,203,NA,4,0,1878-06-13 10:00:00,1878-06-13 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,37.5,"01205734","01205734",NA
"70846","01ZXDM",1878,6,14,10,35.5,-31.5,192,1,0,"01205735",21,21.5,4.6,45,NA,4,0,1878-06-14 10:00:00,1878-06-14 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,35.5,"01205734","01205734",NA
"70863","01ZXKI",1878,6,15,10,32.5,-32.5,192,1,0,"01205735",21,22,12.3,338,NA,0,0,1878-06-15 10:00:00,1878-06-15 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,32.5,"01205734","01205734",NA
"70884","01ZXRM",1878,6,16,10,29.5,-33.5,192,1,0,"01205735",21,22.6,9.3,315,NA,2,0,1878-06-16 10:00:00,1878-06-16 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,29.5,"01205734","01205734",NA
"70905","01ZXYH",1878,6,17,10,27.5,-34.5,192,1,0,"01205735",22,20,15.4,248,NA,4,0,1878-06-17 10:00:00,1878-06-17 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,27.5,"01205734","01205734",NA
"70927","01ZY5H",1878,6,18,10,26.5,-34.5,192,1,0,"01205735",19.2,18.6,19,248,NA,4,0,1878-06-18 10:00:00,1878-06-18 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,26.5,"01205734","01205734",NA
"70944","01ZYCS",1878,6,19,10,24.5,-34.5,192,1,0,"01205735",20,21,6.7,23,NA,0,0,1878-06-19 10:00:00,1878-06-19 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,24.5,"01205734","01205734",NA
"70963","01ZYK5",1878,6,20,10,23.5,-35.5,192,1,0,"01205735",17.4,17.5,22.6,315,NA,4,0,1878-06-20 10:00:00,1878-06-20 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,23.5,"01205734","01205734",NA
"70983","01ZYRO",1878,6,21,10,24.5,-34.5,192,1,0,"01205735",19.3,17,15.4,225,NA,6,0,1878-06-21 10:00:00,1878-06-21 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,24.5,"01205734","01205734",NA
"71004","01ZYZ4",1878,6,22,10,23.5,-34.5,192,1,0,"01205735",18.3,18.5,15.4,248,NA,0,0,1878-06-22 10:00:00,1878-06-22 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,23.5,"01205734","01205734",NA
"71023","01ZZ6M",1878,6,23,10,23.5,-35.5,192,1,0,"01205735",19.5,18,12.3,338,NA,4,0,1878-06-23 10:00:00,1878-06-23 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,23.5,"01205734","01205734",NA
"71042","01ZZE5",1878,6,24,10,23.5,-34.5,192,1,0,"01205735",17.6,16.7,15.4,248,NA,4,0,1878-06-24 10:00:00,1878-06-24 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,23.5,"01205734","01205734",NA
"71066","01ZZLP",1878,6,25,11,22.5,-35.5,192,1,0,"01205735",19.5,18.3,19,293,NA,NA,0,1878-06-25 11:00:00,1878-06-25 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,22.5,"01205734","01205734",NA
"71086","01ZZSV",1878,6,26,11,22.5,-34.5,192,1,0,"01205735",16.8,14.5,22.6,248,NA,NA,0,1878-06-26 11:00:00,1878-06-26 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,22.5,"01205734","01205734",NA
"71105","02000E",1878,6,27,11,22.5,-34.5,192,1,0,"01205735",17,13,19,270,NA,NA,0,1878-06-27 11:00:00,1878-06-27 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,22.5,"01205734","01205734",NA
"71123","020083",1878,6,28,10,23.5,-34.5,192,1,0,"01205735",17,14.7,22.6,225,NA,8,0,1878-06-28 10:00:00,1878-06-28 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,23.5,"01205734","01205734",NA
"71142","0200G0",1878,6,29,10,23.5,-34.5,192,1,0,"01205735",17.5,13.5,2.6,315,NA,4,0,1878-06-29 10:00:00,1878-06-29 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,23.5,"01205734","01205734",NA
"71162","0200NA",1878,6,30,10,23.5,-35.5,192,1,0,"01205735",16,NA,15.4,293,NA,4,0,1878-06-30 10:00:00,1878-06-30 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,23.5,"01205734","01205734",NA
"71182","0200UH",1878,7,1,11,22.5,-34.5,192,1,0,"01205735",16,14.5,19,248,NA,NA,0,1878-07-01 11:00:00,1878-07-01 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,22.5,"01205734","01205734",NA
"71203","020117",1878,7,2,11,22.5,-34.5,192,1,0,"01205735",16,15.3,15.4,293,NA,NA,0,1878-07-02 11:00:00,1878-07-02 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,22.5,"01205734","01205734",NA
"71228","020186",1878,7,3,11,22.5,-35.5,192,1,0,"01205735",16,16.5,15.4,225,NA,NA,0,1878-07-03 11:00:00,1878-07-03 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,22.5,"01205734","01205734",NA
"71253","0201EW",1878,7,4,11,21.5,-35.5,192,1,0,"01205735",15.8,16.5,1,113,NA,NA,0,1878-07-04 11:00:00,1878-07-04 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,21.5,"01205734","01205734",NA
"71278","0201MD",1878,7,5,11,20.5,-34.5,192,1,0,"01205735",16,NA,2.6,203,NA,NA,0,1878-07-05 11:00:00,1878-07-05 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,20.5,"01205734","01205734",NA
"71302","0201TS",1878,7,6,11,19.5,-34.5,192,1,0,"01205735",15.5,15.5,0,361,NA,0,0,1878-07-06 11:00:00,1878-07-06 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,19.5,"01205734","01205734",NA
"71326","02021C",1878,7,7,11,19.5,-35.5,192,1,0,"01205735",16,16,4.6,293,NA,6,0,1878-07-07 11:00:00,1878-07-07 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,19.5,"01205734","01205734",NA
"71349","02028Z",1878,7,8,11,18.5,-35.5,192,1,0,"01205735",16.3,16,22.6,315,NA,6,0,1878-07-08 11:00:00,1878-07-08 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,18.5,"01205734","01205734",NA
"71374","0202GH",1878,7,9,11,18.5,-34.5,192,1,0,"01205735",17,NA,9.3,338,NA,4,0,1878-07-09 11:00:00,1878-07-09 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,18.5,"01205734","01205734",NA
"71400","0202O0",1878,7,10,11,17.5,-35.5,192,1,0,"01205735",17.3,17,19,315,NA,8,0,1878-07-10 11:00:00,1878-07-10 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,17.5,"01205734","01205734",NA
"71426","0202VS",1878,7,11,11,17.5,-35.5,192,1,0,"01205735",NA,16.5,19,270,NA,4,0,1878-07-11 11:00:00,1878-07-11 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,17.5,"01205734","01205734",NA
"71454","02033N",1878,7,12,11,16.5,-33.5,192,1,0,"01205735",16.3,15.8,12.3,360,NA,8,0,1878-07-12 11:00:00,1878-07-12 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,16.5,"01205734","01205734",NA
"71481","0203BV",1878,7,13,11,16.5,-33.5,192,1,0,"01205735",15.5,12,15.4,248,NA,8,0,1878-07-13 11:00:00,1878-07-13 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,16.5,"01205734","01205734",NA
"71507","0203JT",1878,7,14,11,14.5,-31.5,192,1,0,"01205735",15.6,14,9.3,203,NA,4,0,1878-07-14 11:00:00,1878-07-14 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,14.5,"01205734","01205734",NA
"71535","0203RE",1878,7,15,11,11.5,-29.5,192,1,0,"01205735",16,14.5,12.3,158,NA,4,0,1878-07-15 11:00:00,1878-07-15 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,11.5,"01205734","01205734",NA
"71562","0203Z9",1878,7,16,11,9.5,-27.5,192,1,0,"01205735",15.5,15.5,4.6,203,NA,NA,0,1878-07-16 11:00:00,1878-07-16 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,9.5,"01205734","01205734",NA
"71591","02047F",1878,7,17,11,8.5,-27.5,192,1,0,"01205736",16.3,15,1,338,NA,6,0,1878-07-17 11:00:00,1878-07-17 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,8.5,"01205734","01205734",NA
"71622","0204FX",1878,7,18,11,8.5,-26.5,192,1,0,"01205736",15.7,15.2,15.4,315,NA,8,0,1878-07-18 11:00:00,1878-07-18 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,8.5,"01205734","01205734",NA
"71653","0204OW",1878,7,19,11,8.5,-25.5,192,1,0,"01205736",16,16,0,361,NA,3,0,1878-07-19 11:00:00,1878-07-19 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,8.5,"01205734","01205734",NA
"71684","0204YK",1878,7,20,11,8.5,-25.5,192,1,0,"01205736",15.4,15.7,4.6,338,NA,NA,0,1878-07-20 11:00:00,1878-07-20 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,8.5,"01205734","01205734",NA
"71713","02057S",1878,7,21,11,9.5,-24.5,192,1,0,"01205736",16.3,17,2.6,360,NA,NA,0,1878-07-21 11:00:00,1878-07-21 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,9.5,"01205734","01205734",NA
"71743","0205H1",1878,7,22,11,9.5,-23.5,192,1,0,"01205736",16.1,16.5,2.6,270,NA,NA,0,1878-07-22 11:00:00,1878-07-22 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,9.5,"01205734","01205734",NA
"71775","0205PL",1878,7,23,11,8.5,-23.5,192,1,0,"01205736",17,17,4.6,180,NA,NA,0,1878-07-23 11:00:00,1878-07-23 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,8.5,"01205734","01205734",NA
"71808","0205Y9",1878,7,24,12,5.5,-22.5,192,1,0,"01205736",17,18,6.7,135,NA,4,0,1878-07-24 12:00:00,1878-07-24 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,5.5,"01205734","01205734",NA
"71841","02066K",1878,7,25,12,4.5,-21.5,192,1,0,"01205736",17.5,17.5,4.6,135,NA,8,0,1878-07-25 12:00:00,1878-07-25 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,4.5,"01205734","01205734",NA
"71873","0206ER",1878,7,26,12,3.5,-20.5,192,1,0,"01205736",17.5,18.5,1,113,NA,4,0,1878-07-26 12:00:00,1878-07-26 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,3.5,"01205734","01205734",NA
"71906","0206NB",1878,7,27,12,2.5,-20.5,192,1,0,"01205736",18,15.5,0,361,NA,8,0,1878-07-27 12:00:00,1878-07-27 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,2.5,"01205734","01205734",NA
"71940","0206VR",1878,7,28,12,2.5,-19.5,192,1,0,"01205736",18.7,19,1,248,NA,4,0,1878-07-28 12:00:00,1878-07-28 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,2.5,"01205734","01205734",NA
"71972","02073O",1878,7,29,12,1.5,-18.5,192,1,0,"01205736",19.3,20,2.6,180,NA,4,0,1878-07-29 12:00:00,1878-07-29 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,1.5,"01205734","01205734",NA
"72004","0207BN",1878,7,30,12,-1.5,-17.5,192,1,0,"01205736",18.9,19.8,6.7,135,NA,4,0,1878-07-30 12:00:00,1878-07-30 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-1.5,"01205734","01205734",NA
"72038","0207K1",1878,7,31,12,-3.5,-16.5,192,1,0,"01205736",20,20.5,12.3,113,NA,4,0,1878-07-31 12:00:00,1878-07-31 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-3.5,"01205734","01205734",NA
"72072","0207RK",1878,8,1,12,-5.5,-14.5,192,1,0,"01205736",20.3,21,6.7,113,NA,3,0,1878-08-01 12:00:00,1878-08-01 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-5.5,"01205734","01205734",NA
"72107","0207YK",1878,8,2,12,-7.5,-13.5,192,1,0,"01205736",21.8,21,4.6,113,NA,4,0,1878-08-02 12:00:00,1878-08-02 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-7.5,"01205734","01205734",NA
"72146","02086E",1878,8,3,13,-9.5,-12.5,192,1,0,"01205736",22,22.1,6.7,135,NA,NA,0,1878-08-03 13:00:00,1878-08-03 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-9.5,"01205734","01205734",NA
"72181","0208DX",1878,8,4,13,-11.5,-10.5,192,1,0,"01205736",23,22.5,6.7,135,NA,4,0,1878-08-04 13:00:00,1878-08-04 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-11.5,"01205734","01205734",NA
"72214","0208LD",1878,8,5,13,-13.5,-9.5,192,1,0,"01205736",23.5,23.5,6.7,135,NA,4,0,1878-08-05 13:00:00,1878-08-05 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-13.5,"01205734","01205734",NA
"72244","0208SO",1878,8,6,13,-14.5,-7.5,192,1,0,"01205736",23.8,24,6.7,135,NA,4,0,1878-08-06 13:00:00,1878-08-06 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-14.5,"01205734","01205734",NA
"72271","0208ZW",1878,8,7,13,-16.5,-5.5,192,1,0,"01205736",24,24.6,9.3,135,NA,4,0,1878-08-07 13:00:00,1878-08-07 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-16.5,"01205734","01205734",NA
"72297","02097K",1878,8,8,13,-19.5,-3.5,192,1,0,"01205736",24,25.5,9.3,113,NA,0,0,1878-08-08 13:00:00,1878-08-08 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-19.5,"01205734","01205734",NA
"72324","0209FH",1878,8,9,13,-20.5,-0.5,192,1,0,"01205736",24.2,25.5,6.7,113,NA,NA,0,1878-08-09 13:00:00,1878-08-09 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-20.5,"01205734","01205734",NA
"uid","yr","mo","dy","hr","lon","lat","dck","sid","pt","id","sst","at","w","d","slp","n","date.flag","date","local","samp.flag","id.class","date.var","vs","ds","vsi","dsi","lon2","join.id","primary.id","id.tidy"
"68455","01ZH2F",1878,3,15,5,105.5,-1.5,192,1,0,"01205739",30.8,31.3,4.6,360,NA,NA,0,1878-03-15 05:00:00,1878-03-15 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,105.5,"01205739","01205739",NA
"68477","01ZH7K",1878,3,16,5,105.5,-2.5,192,1,0,"01205739",30.6,31.7,1,225,NA,NA,0,1878-03-16 05:00:00,1878-03-16 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,105.5,"01205739","01205739",NA
"68496","01ZHC6",1878,3,17,5,106.5,-4.5,192,1,0,"01205739",30.6,29.7,0,361,NA,NA,0,1878-03-17 05:00:00,1878-03-17 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,106.5,"01205739","01205739",NA
"68516","01ZHGK",1878,3,18,5,106.5,-4.5,192,1,0,"01205739",30.9,30,2.6,270,NA,NA,0,1878-03-18 05:00:00,1878-03-18 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,106.5,"01205739","01205739",NA
"68537","01ZHKQ",1878,3,19,5,105.5,-5.5,192,1,0,"01205739",31.1,31.1,2.6,45,NA,4,0,1878-03-19 05:00:00,1878-03-19 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,105.5,"01205739","01205739",NA
"68558","01ZHP4",1878,3,20,5,105.5,-6.5,192,1,0,"01205739",31.1,32.2,2.6,45,NA,2,0,1878-03-20 05:00:00,1878-03-20 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,105.5,"01205739","01205739",NA
"68578","01ZHTQ",1878,3,21,5,104.5,-6.5,192,1,0,"01205739",30.2,28.9,2.6,360,NA,6,0,1878-03-21 05:00:00,1878-03-21 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,104.5,"01205739","01205739",NA
"68600","01ZHYK",1878,3,22,5,104.5,-7.5,192,1,0,"01205739",30.8,31.3,2.6,225,NA,6,0,1878-03-22 05:00:00,1878-03-22 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,104.5,"01205739","01205739",NA
"68624","01ZI3U",1878,3,23,5,105.5,-7.5,192,1,0,"01205739",30.2,30.6,0,361,NA,4,0,1878-03-23 05:00:00,1878-03-23 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,105.5,"01205739","01205739",NA
"68649","01ZI9A",1878,3,24,5,105.5,-8.5,192,1,0,"01205739",30.2,31.1,4.6,135,NA,2,0,1878-03-24 05:00:00,1878-03-24 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,105.5,"01205739","01205739",NA
"68674","01ZIEG",1878,3,25,5,104.5,-9.5,192,1,0,"01205739",30.6,30.8,2.6,90,NA,3,0,1878-03-25 05:00:00,1878-03-25 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,104.5,"01205739","01205739",NA
"68702","01ZIK4",1878,3,26,5,102.5,-10.5,192,1,0,"01205739",30,30,9.3,90,NA,6,0,1878-03-26 05:00:00,1878-03-26 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,102.5,"01205739","01205739",NA
"68726","01ZIPE",1878,3,27,5,99.5,-11.5,192,1,0,"01205739",28.9,28.9,9.3,113,NA,NA,0,1878-03-27 05:00:00,1878-03-27 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,99.5,"01205739","01205739",NA
"68754","01ZIV7",1878,3,28,6,96.5,-12.5,192,1,0,"01205739",29.4,28.9,12.3,90,NA,2,0,1878-03-28 06:00:00,1878-03-28 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,96.5,"01205739","01205739",NA
"68779","01ZJ0W",1878,3,29,6,92.5,-13.5,192,1,0,"01205739",28.6,28.6,15.4,113,NA,4,0,1878-03-29 06:00:00,1878-03-29 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,92.5,"01205739","01205739",NA
"68803","01ZJ6R",1878,3,30,6,90.5,-14.5,192,1,0,"01205739",27.8,27.8,6.7,90,NA,2,0,1878-03-30 06:00:00,1878-03-30 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,90.5,"01205739","01205739",NA
"68828","01ZJD3",1878,3,31,6,88.5,-14.5,192,1,0,"01205739",28.3,28,4.6,90,NA,NA,0,1878-03-31 06:00:00,1878-03-31 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,88.5,"01205739","01205739",NA
"68851","01ZJIO",1878,4,1,6,87.5,-15.5,192,1,0,"01205739",28.9,28.3,6.7,68,NA,NA,0,1878-04-01 06:00:00,1878-04-01 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,87.5,"01205739","01205739",NA
"68874","01ZJOG",1878,4,2,6,85.5,-17.5,192,1,0,"01205739",28.3,28.6,9.3,45,NA,NA,0,1878-04-02 06:00:00,1878-04-02 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,85.5,"01205739","01205739",NA
"68899","01ZJUE",1878,4,3,6,83.5,-18.5,192,1,0,"01205739",28.3,27.8,6.7,68,NA,NA,0,1878-04-03 06:00:00,1878-04-03 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,83.5,"01205739","01205739",NA
"68922","01ZK12",1878,4,4,7,81.5,-19.5,192,1,0,"01205739",28.3,27.8,9.3,68,NA,NA,0,1878-04-04 07:00:00,1878-04-04 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,81.5,"01205739","01205739",NA
"68948","01ZK7K",1878,4,5,7,79.5,-20.5,192,1,0,"01205739",27.2,28.6,6.7,68,NA,1,0,1878-04-05 07:00:00,1878-04-05 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,79.5,"01205739","01205739",NA
"68968","01ZKEF",1878,4,6,7,78.5,-20.5,192,1,0,"01205739",28.1,28.3,6.7,90,NA,6,0,1878-04-06 07:00:00,1878-04-06 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,78.5,"01205739","01205739",NA
"68989","01ZKL9",1878,4,7,7,76.5,-21.5,192,1,0,"01205739",27.4,28.9,6.7,68,NA,6,0,1878-04-07 07:00:00,1878-04-07 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,76.5,"01205739","01205739",NA
"69007","01ZKS4",1878,4,8,7,74.5,-21.5,192,1,0,"01205739",26.7,25.6,12.3,68,NA,6,0,1878-04-08 07:00:00,1878-04-08 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,74.5,"01205739","01205739",NA
"69029","01ZKZD",1878,4,9,7,71.5,-22.5,192,1,0,"01205739",27.8,27.8,12.3,23,NA,5,0,1878-04-09 07:00:00,1878-04-09 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,71.5,"01205739","01205739",NA
"69049","01ZL70",1878,4,10,7,69.5,-22.5,192,1,0,"01205739",26.3,25.8,15.4,203,NA,NA,0,1878-04-10 07:00:00,1878-04-10 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,69.5,"01205739","01205739",NA
"69073","01ZLEV",1878,4,11,8,67.5,-22.5,192,1,0,"01205739",26.7,24.1,12.3,135,NA,6,0,1878-04-11 08:00:00,1878-04-11 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,67.5,"01205739","01205739",NA
"69096","01ZLMH",1878,4,12,8,66.5,-23.5,192,1,0,"01205739",27.4,25.6,2.6,180,NA,2,0,1878-04-12 08:00:00,1878-04-12 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,66.5,"01205739","01205739",NA
"69121","01ZLU6",1878,4,13,8,65.5,-23.5,192,1,0,"01205739",26.7,25,9.3,270,NA,2,0,1878-04-13 08:00:00,1878-04-13 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,65.5,"01205739","01205739",NA
"69147","01ZM21",1878,4,14,8,64.5,-23.5,192,1,0,"01205739",26.1,24.7,12.3,135,NA,4,0,1878-04-14 08:00:00,1878-04-14 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,64.5,"01205739","01205739",NA
"69173","01ZM9R",1878,4,15,8,61.5,-23.5,192,1,0,"01205739",26.3,23.9,15.4,113,NA,8,0,1878-04-15 08:00:00,1878-04-15 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,61.5,"01205739","01205739",NA
"69200","01ZMHD",1878,4,16,8,58.5,-24.5,192,1,0,"01205739",25.6,25.2,9.3,90,NA,2,0,1878-04-16 08:00:00,1878-04-16 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,58.5,"01205739","01205739",NA
"69228","01ZMOZ",1878,4,17,8,56.5,-24.5,192,1,0,"01205739",25.6,25,9.3,180,NA,4,0,1878-04-17 08:00:00,1878-04-17 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,56.5,"01205739","01205739",NA
"69254","01ZMWG",1878,4,18,8,53.5,-25.5,192,1,0,"01205739",25.2,23,15.4,180,NA,5,0,1878-04-18 08:00:00,1878-04-18 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,53.5,"01205739","01205739",NA
"69283","01ZN4O",1878,4,19,9,50.5,-25.5,192,1,0,"01205739",24.4,21.9,9.3,135,NA,NA,0,1878-04-19 09:00:00,1878-04-19 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,50.5,"01205739","01205739",NA
"69310","01ZNCA",1878,4,20,9,48.5,-26.5,192,1,0,"01205739",25,23.3,4.6,90,NA,2,0,1878-04-20 09:00:00,1878-04-20 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,48.5,"01205739","01205739",NA
"69337","01ZNJ8",1878,4,21,9,45.5,-27.5,192,1,0,"01205739",24.4,24.4,9.3,90,NA,3,0,1878-04-21 09:00:00,1878-04-21 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,45.5,"01205739","01205739",NA
